Id	rnase0	rnase1	rnase2	rnase3	rnase4	rnase5
Olfr461	0	0	0	0	0	0
Ccdc40	0	2	10	11	8	11
2310079G19Rik	0	0	0	0	0	0
Pcnp	15	16	148	223	321	274
Hnf1a	0	0	0	0	0	0
Mllt11	15	81	731	735	882	719
Olfr777	0	0	0	0	0	0
1700025G04Rik	2	3	29	38	56	52
Lmntd2	0	1	0	0	0	0
Apex2	0	1	11	16	12	15
Serpina1b	0	0	0	0	0	0
Tomt	0	0	1	0	0	0
Ctnnal1	3	8	55	70	63	65
Zfp455	0	0	4	6	5	3
Vmn1r223	0	0	0	0	0	0
Chia1	0	2	3	5	1	2
Nhlh2	0	1	4	1	5	1
2310047M10Rik	1	17	78	47	44	41
Vmn2r59	0	0	0	0	0	0
5031414D18Rik	0	1	7	4	11	5
Abcg3	0	0	2	1	0	0
Olfr1416	0	0	0	0	0	0
Osbpl8	13	36	335	344	480	470
Sntg2	0	1	11	9	11	11
Cfap97	3	13	109	111	189	193
Abhd15	0	2	7	7	4	2
Fam131b	2	16	179	170	159	124
Tdrp	2	4	32	25	40	34
Olfr1301	0	0	0	0	0	0
Ces3b	0	0	0	0	0	0
4933405L10Rik	0	0	2	0	1	1
Fzd8	2	12	75	45	31	29
Angpt2	0	1	7	4	6	8
Purg	4	13	66	45	55	67
Oprl1	3	28	258	135	151	151
Cisd3	4	8	131	80	78	85
4930503B20Rik	0	0	0	0	0	0
Cyp2a4	0	0	0	0	0	0
F2rl1	0	0	0	0	1	1
Ciart	1	4	39	27	29	33
Rrnad1	2	5	57	42	32	26
Zkscan17	0	4	20	14	14	10
Mxi1	4	7	82	80	64	45
Tmem167	1	7	74	77	95	88
Baz2b	1	9	54	40	33	38
Zfp68	4	9	37	57	72	55
Prpf18	2	13	110	150	165	185
Tmem80	0	1	17	10	5	9
Art3	0	1	6	8	13	15
Grrp1	0	0	3	1	2	1
Sema5b	5	16	115	98	78	62
Olfr560	0	0	0	0	0	0
Msh4	0	0	0	0	0	0
Dand5	2	2	0	3	2	0
Cnih2	60	83	558	480	458	475
Slc6a13	1	4	33	34	19	25
Itk	0	0	1	0	1	5
Krt24	0	0	1	0	0	0
Etf1	10	27	335	333	529	474
Armc5	2	12	70	49	42	33
Dmp1	0	1	12	18	19	17
G6pd2	2	0	0	0	1	0
Gm6890	0	0	0	0	0	0
Btg1-ps2	0	0	1	0	0	0
Vps13b	8	38	252	207	255	258
Drc7	4	9	56	52	54	62
Olfr731	0	0	0	0	0	0
Agmo	1	5	46	45	40	52
Zfp867	1	3	14	16	12	8
Adam26a	0	0	0	0	0	0
Foxj3	7	30	360	239	309	309
Hmga1	0	5	92	69	75	81
Dnah7b	0	2	7	6	15	6
Comp	0	1	4	1	2	0
Cldn22	0	0	10	5	3	4
Olfr525	0	0	0	0	0	0
Trappc11	3	36	276	250	313	306
Vmn1r238	0	0	0	0	0	0
Klk1b24	0	0	0	0	0	0
Vps37b	2	7	98	61	65	80
Kcnip3	6	26	287	250	335	269
Enkur	0	2	26	18	23	27
Sec24a	4	26	127	77	109	91
Megf6	0	2	5	3	3	0
Acsf2	1	13	116	80	110	110
Rxfp1	2	4	53	30	41	49
Snai1	0	0	4	0	2	1
Tmem55a	9	23	280	254	314	297
Hydin	1	2	9	7	12	6
Ttll1	1	3	62	76	83	70
Ldb2	5	14	131	120	132	116
Dram1	1	1	1	1	3	1
Csn1s2b	0	0	0	0	0	0
Socs1	0	2	5	4	0	3
Nphp4	3	7	55	35	39	33
Pcdhgb7	0	9	96	70	71	63
Cmtm6	1	4	72	51	61	50
Utp6	3	6	156	187	250	206
Usp49	1	2	9	7	9	6
Ankrd34a	2	46	217	145	125	114
Prr12	14	61	515	294	225	305
Slc39a2	0	0	0	1	0	0
Akr1d1	0	0	0	0	0	0
Atp5sl	4	14	115	85	95	71
Cd5l	0	0	0	0	0	0
Gm13119	0	0	0	0	0	0
Man1a	13	71	530	475	555	487
Olfr669	0	0	0	0	0	0
Xirp2	0	0	0	0	0	0
Clta	14	154	1266	908	1020	959
Fgf22	0	1	6	4	4	1
Nmrk2	0	0	0	0	0	0
Olfr23	0	0	0	0	0	0
Rab32	0	0	7	6	14	10
Olfr1028	0	0	0	0	0	0
Adck1	0	12	125	97	107	100
Dnaja4	2	13	179	150	197	190
Sult3a1	0	0	0	0	0	0
Cenpf	0	2	9	7	12	6
Eif1ax	5	12	237	365	492	505
Kif17	2	9	39	30	43	37
Fscn1	18	211	1539	851	769	600
Map3k1	2	4	19	21	29	28
Fcho1	0	22	122	78	77	50
Hsbp1	7	74	714	710	985	879
Klk1b21	0	0	0	0	0	0
Psenen	3	29	333	222	240	161
Slc6a3	0	0	3	2	0	1
Pbx3	3	3	30	35	32	16
Dpy19l2	0	0	5	3	2	3
Prune	4	8	105	89	108	118
Pkd1	6	40	207	76	101	74
Gltscr2	14	43	209	186	232	193
Gm7694	0	0	4	1	1	4
Mtnr1b	0	0	0	0	0	0
Tceanc	0	2	4	5	6	2
Gm4312	0	0	0	0	0	0
Myh7	0	2	21	17	18	15
Cic	13	114	670	353	329	320
Fam110c	0	0	0	0	0	1
Dpy30	1	4	69	83	127	127
8030462N17Rik	3	19	189	196	238	198
Sept11	7	22	232	255	350	350
Park2	1	0	11	7	9	10
Zfyve16	4	11	108	124	119	149
Pitx1	0	0	0	0	0	0
Gcnt3	0	0	0	0	0	0
Pla2g12b	0	0	1	0	0	0
Gsdmc	0	0	0	0	0	0
Urah	0	0	1	1	1	3
Ppm1b	3	14	108	119	132	118
Ube2j2	2	3	27	23	34	36
Ddx3y	3	10	192	213	273	271
Tbx21	0	0	0	0	0	1
Polr2g	8	16	296	230	267	253
2010109I03Rik	0	0	0	0	0	0
Gm3558	0	0	0	0	0	0
Cdsn	0	0	8	0	4	1
Golga1	0	1	49	52	60	66
Igfn1	0	0	3	2	3	3
1110004F10Rik	10	37	397	398	578	491
Tex10	3	13	151	112	121	107
Cdk2	2	2	3	7	6	4
Dnase1l3	0	0	1	1	0	0
Ccl8	0	0	0	0	0	0
Ccnb2	0	0	3	6	1	0
Zfp938	4	2	59	52	78	66
Derl2	7	8	80	81	97	78
Tlr1	0	0	0	2	1	2
Chd5	6	65	375	282	369	291
Gfral	0	0	0	0	1	0
Sik1	2	7	35	41	28	26
Med15	6	62	484	256	300	252
Tmem210	0	0	0	0	0	0
Cyp7a1	0	0	0	0	0	0
2310039H08Rik	1	5	51	28	19	19
Rtfdc1	3	18	235	245	291	307
Tatdn2	2	12	62	37	43	35
Olfr304	0	0	0	0	0	0
Olfr1299	0	0	0	0	0	0
Ralb	2	9	30	35	42	34
Abca4	3	7	83	71	85	80
Nhp2l1	9	56	454	359	492	453
Cd14	0	2	23	15	10	8
Dtna	15	54	387	319	405	382
Rpl15	47	170	1436	1129	1128	919
Akirin1	8	43	352	258	260	180
Ggn	0	0	4	2	1	1
Slc25a12	24	119	1006	825	994	972
Rbmy	0	0	0	0	0	0
Zfp263	1	6	34	26	29	34
Lamp5	3	11	196	181	213	214
Olfr1440	0	0	0	0	0	0
1700008O03Rik	0	0	6	2	5	4
Wtap	0	14	129	163	220	230
Adamts1	5	22	224	170	167	154
Ccnyl1	3	1	20	17	19	17
Spopl	6	3	15	21	21	20
Bcl11a	13	68	496	419	494	442
Wdr86	0	2	12	6	10	7
Suv39h1	3	3	37	24	34	38
Gm815	0	0	0	0	0	0
Clrn1	0	0	8	4	6	4
Slc4a7	8	18	236	191	259	266
Pigw	1	2	25	25	30	38
Dhfr	0	2	14	16	17	13
Cnksr1	0	0	0	0	0	0
Fktn	3	11	73	65	98	94
Add1	18	156	1432	1275	1438	1322
Gm12185	0	0	0	0	0	0
Wdr5b	2	0	9	12	14	15
Tle3	3	25	123	72	84	66
Ppp1r18	0	3	10	7	9	13
Raet1d	0	0	1	0	0	0
Zfp36l3	0	0	0	0	0	0
Col27a1	0	1	0	4	0	1
Dcun1d1	9	16	184	198	267	254
Tsks	0	0	2	0	0	0
Olfr98	0	0	0	0	0	0
Fxr2	5	41	217	253	261	250
Lamtor2	9	28	207	259	252	204
Tbx5	0	0	0	0	0	0
Ctsll3	0	0	0	0	0	0
Wwp2	1	14	122	87	112	81
Cul5	13	31	346	396	535	506
Gigyf1	0	12	113	70	81	61
Krt7	0	0	1	0	0	0
AI118078	0	7	7	6	5	9
Gm14501	0	0	0	0	0	0
Serpinb13	0	0	0	0	0	0
Aqp1	1	11	89	64	60	54
Fezf1	0	0	2	0	0	0
Gm14288	0	0	0	0	0	0
Tmem201	1	27	252	132	106	113
Iba57	0	9	32	23	13	10
Fgf8	0	0	0	1	0	1
Ubtd2	1	12	30	32	31	23
Mcm9	0	0	5	7	14	5
Krt83	0	0	1	2	4	0
Mrgprb5	0	0	0	0	0	0
Gga1	8	38	213	161	218	175
C030006K11Rik	0	6	45	31	31	18
Ceacam9	0	0	0	0	0	0
Zfp85	0	0	6	10	4	6
Clvs1	7	23	192	186	228	211
Rap1b	4	6	152	128	221	200
Camkk1	5	45	494	425	466	473
Setd5	5	25	153	105	111	108
Elmsan1	0	19	56	35	39	38
Ccdc43	1	3	39	56	81	82
Gpr182	1	2	24	8	8	5
Cyp2c55	0	0	0	0	0	0
P2rx2	0	1	1	0	0	0
Dpep1	0	1	5	7	8	5
E230025N22Rik	0	0	0	0	0	0
Ubash3b	4	20	127	94	115	101
Olfr294	0	0	0	0	0	0
Kcnh3	3	33	139	71	69	58
Tyw1	2	5	61	44	62	43
Hist1h2bf	0	0	6	22	6	3
Abcb4	0	6	15	7	11	10
Gm12695	0	0	0	1	1	0
Lrrc14b	1	2	9	3	8	4
Gramd3	1	4	57	49	53	58
Cyp2b9	0	0	0	0	0	0
Tbca	4	16	177	192	286	275
Prss52	0	0	0	0	0	0
Olfr347	0	0	0	0	0	0
Serf2	18	88	312	309	361	287
Fam172a	2	4	109	120	155	148
Clec7a	0	0	3	2	3	0
BC147527	0	0	0	0	0	0
Olfr504	0	0	0	0	0	0
Fst	0	2	19	23	24	15
Nipal2	1	2	23	21	18	24
Lrrc23	1	1	7	1	4	10
Lrrc72	0	0	0	0	3	0
Ccdc27	0	0	2	2	0	0
Krtap4-1	0	0	0	0	0	0
Zfp697	2	15	80	49	58	31
Cxx1a	0	0	0	0	0	0
Rmi2	0	0	1	0	0	0
Kcnmb1	0	0	5	2	3	0
Dmd	12	25	222	214	242	217
Synm	4	11	44	40	40	33
Sly	0	0	0	0	0	0
Olfr701	0	0	0	0	0	0
Cpt1b	0	1	2	0	3	0
Txndc17	1	4	49	89	134	124
Slc51a	0	0	0	0	0	0
Mov10l1	0	0	0	0	0	0
Glis1	0	1	2	3	2	1
Zbtb44	4	17	81	91	91	82
Ttc7	0	1	11	5	3	3
Mettl6	1	1	21	17	30	40
Soga1	5	24	113	80	67	49
Cldn6	0	0	6	0	2	2
Slc7a14	19	93	922	686	645	666
Foxc1	2	5	30	8	12	7
Apold1	0	2	15	6	5	6
Sepw1	83	67	165	231	303	260
Spry1	1	6	24	20	16	19
Olfr676	0	0	0	0	0	0
Lace1	2	4	41	37	50	59
Olfr1391	0	0	0	0	0	0
Olfr738	0	0	0	0	0	0
Sds	1	0	1	1	1	0
Pacrg	2	7	45	63	69	64
Olfr1167	0	0	0	0	0	0
Zak	0	4	21	22	31	25
Folh1	0	5	65	44	45	72
Bmpr1b	1	10	65	56	63	50
Ddi2	1	16	92	84	120	94
Zfp599	0	2	8	11	6	11
Rcvrn	0	0	0	0	0	0
Zfp30	0	2	22	14	12	18
Krtap31-1	0	0	0	0	0	0
Adora1	5	42	269	193	204	190
A430033K04Rik	0	3	28	20	23	28
Kif7	0	2	10	7	10	2
Fgl1	0	0	0	3	3	4
Il25	0	0	0	0	1	0
Spp2	0	0	0	1	0	0
Ttc9	2	11	60	48	66	56
Trnp1	4	82	594	182	175	91
Kdm6b	5	23	69	24	35	23
Btnl1	0	0	0	0	0	0
Trex1	0	6	35	14	20	16
Exoc2	4	30	235	184	257	265
BC055324	0	4	17	10	14	5
Olfr1212	0	0	0	0	0	0
Mybpc2	0	0	0	0	0	0
Eppin	0	0	0	0	0	0
Gm14092	0	0	0	0	0	0
Tmem57	4	22	144	135	153	125
Tmem213	0	0	0	0	0	0
4930513O06Rik	0	0	0	0	0	0
Tmem198	3	33	202	116	76	81
Ndufa10	14	74	696	581	689	611
Rabgap1l	14	36	377	418	550	552
Hipk1	9	68	364	219	268	245
Aasdhppt	5	21	210	175	210	174
Gprc5a	0	0	0	0	0	2
Eif4e1b	0	0	0	0	0	0
Usp18	0	0	4	0	1	4
Lyrm2	2	2	33	61	77	67
Ndufab1	14	91	721	704	819	685
Acap2	7	44	333	262	325	333
Dmc1	0	0	1	0	0	0
Cstad	1	0	9	5	9	10
Pfdn6	5	14	130	218	346	349
Ssxb2	0	0	0	0	0	0
Nr1h4	0	1	0	2	0	2
Eqtn	0	0	1	0	0	0
Vmn1r143	0	0	0	0	0	0
Prrt4	0	2	13	5	10	5
Luzp4	0	0	0	0	0	0
B4galt2	1	13	50	27	37	31
Wisp2	0	0	0	1	0	0
Gzmn	0	0	0	0	0	0
Card10	0	1	2	2	7	4
Rgma	5	31	208	119	148	126
Map7	3	15	133	129	158	126
Cml1	1	3	54	45	48	42
Zfp735	0	0	0	0	0	0
Txnl4a	2	8	149	144	189	140
Cln6	3	5	48	59	40	46
Plod3	4	20	196	164	155	125
Foxo3	6	37	244	153	173	132
Pcdh19	7	72	503	366	397	405
Gm10767	0	0	0	0	0	0
Lamb3	1	0	9	4	2	1
Prdm10	1	9	61	37	51	58
Pcdhb9	2	8	95	76	75	68
Isy1	1	3	26	49	55	68
Il17d	0	11	25	16	10	7
Cdca7l	0	0	1	3	6	2
Tmem108	6	42	288	165	161	131
Psmb11	0	1	7	4	3	0
Pold4	0	4	38	39	27	22
Lmln	3	6	32	36	49	26
Zar1l	0	0	0	0	0	0
Tnfsf12	2	2	10	7	12	4
Sdr16c5	0	0	0	0	0	0
Irx6	0	0	1	0	0	0
Hapln1	3	19	218	134	175	185
Tmem237	7	19	205	177	168	156
Sytl4	1	0	6	4	8	2
Prickle1	8	29	232	229	218	206
Thsd4	1	14	198	183	202	190
Kif11	0	0	9	9	13	10
Gm1966	0	0	3	0	0	2
Cox5b	25	135	1762	1322	1742	1492
Zfp185	0	0	21	17	31	22
Ankrd1	0	0	0	0	0	0
Lsm8	4	7	53	107	150	164
Epha2	0	1	5	9	2	1
Ckap2	0	1	8	6	3	4
Zfp773	0	1	3	6	7	10
Awat1	0	0	0	0	0	0
Prr14l	17	58	302	267	331	422
Fkbp7	0	1	6	7	10	11
Pnma1	0	1	16	15	11	8
Nme6	1	1	17	5	12	11
1700009N14Rik	0	0	0	0	0	0
Ctsk	2	0	12	9	10	10
Ubp1	2	7	69	81	74	86
Chac2	2	7	47	54	61	61
Slc26a5	0	0	0	0	0	0
Gzmf	0	0	0	0	0	0
Csgalnact1	0	7	22	14	19	23
N4bp3	1	5	36	25	20	24
Cnst	5	19	134	127	154	138
Abhd12b	0	0	0	0	0	0
Sdccag8	1	4	29	34	35	46
Olfr362	0	0	0	0	0	0
Tcte1	1	1	16	9	14	10
Dtd2	0	3	30	23	33	33
Lor	0	16	75	76	60	42
Arf6	2	23	191	142	189	153
Mau2	10	42	334	211	217	171
Bmp7	1	7	36	30	23	18
Gm5595	0	0	5	4	1	7
Inmt	0	1	16	10	14	5
Zfp946	2	1	3	6	18	11
Grb10	2	24	180	110	154	147
Fam174a	8	30	118	105	113	84
Zbtb32	0	0	1	4	2	0
Rbl1	0	0	6	8	4	10
AU019823	1	5	25	26	35	32
Sprr2b	0	0	0	0	0	0
Psmb9	0	0	3	2	1	6
Olfr837	0	0	0	0	0	0
Lcn3	0	0	0	0	0	0
Ifit2	0	1	7	12	20	13
Cbx2	1	1	2	3	1	1
Ddx47	4	21	186	143	198	153
Ebag9	1	1	37	52	67	86
Olfr1015	0	0	0	0	0	0
Mylk4	0	0	0	0	0	0
Tpte	0	0	0	0	0	0
Stk39	11	28	262	315	455	406
Emilin3	0	0	0	1	0	1
Kcnj13	3	30	265	156	226	208
Spesp1	0	0	0	0	0	0
Klra1	0	0	0	0	0	0
4933402N03Rik	0	0	0	0	0	0
Clcnkb	0	0	0	0	1	0
Timm17b	1	7	83	54	52	40
Pipox	0	1	4	3	3	5
Tm6sf1	1	5	34	24	22	20
Tex101	0	0	0	0	0	1
Nepn	0	0	0	0	0	0
Fem1b	6	43	460	355	396	397
Tspan13	21	101	1061	1037	837	866
Adm	0	1	8	2	3	5
Vmn1r67	0	0	0	0	0	0
Pds5a	5	33	204	189	236	270
Igtp	0	0	11	7	8	7
Gp49a	0	0	0	1	0	0
Uba52	55	225	1930	932	1077	811
Kctd13	15	60	492	362	425	405
Stambp	8	19	142	145	157	128
Fastkd3	1	2	25	20	23	29
Ccdc86	0	4	36	54	61	54
Skint11	0	0	0	0	0	0
Nr5a1	0	0	0	0	1	0
Arhgef9	14	89	344	275	347	337
Yy2	0	0	1	3	0	0
Taar6	0	0	0	0	0	0
Bcs1l	3	6	77	49	53	55
2010012O05Rik	0	4	56	55	92	75
Ccdc92	3	39	173	113	111	95
Ap1s2	2	20	197	264	373	399
Slc24a2	52	287	2620	1913	1925	2048
Myl2	0	0	1	1	0	1
Gpc1	14	101	921	582	565	470
Mcf2	0	1	6	13	12	5
Adam30	0	0	0	0	0	0
Faim2	64	373	3190	2202	2024	1917
Ptp4a2	4	10	47	80	108	110
Stk32b	0	1	11	12	13	16
Igj	0	0	0	1	1	0
Cxcl16	0	0	1	3	2	2
Tas2r108	0	0	0	0	0	0
Fam208a	11	38	227	258	292	277
Rassf4	0	0	5	8	4	8
Atp6v1b2	56	271	2863	2540	2818	2890
Rbfox1	26	219	2172	1382	1556	1393
Vhl	3	20	183	131	144	106
Ost4	2	8	85	43	75	65
Chtf18	0	2	0	5	3	4
Gsx1	0	0	8	3	3	3
Lbx1	0	0	0	0	0	0
Thrsp	1	13	106	87	84	68
Anxa5	6	15	244	260	325	314
Kncn	0	0	0	0	0	1
Pygm	6	20	150	127	163	145
D17H6S53E	5	12	100	73	81	65
Scarf1	0	0	2	2	0	0
Phb2	10	31	265	184	206	178
0610037L13Rik	1	14	91	72	115	94
Gria3	19	82	1018	997	1239	1268
Clec12b	0	0	0	0	0	1
Gm5132	0	0	0	0	0	0
Mgst1	1	6	64	62	67	63
Usp24	11	42	229	219	223	221
Gata2	1	1	4	1	2	0
Tcaim	3	6	132	86	103	71
Uggt2	4	10	41	46	55	66
Ptgfr	0	0	2	0	1	1
Clic6	6	26	284	275	244	261
Zfp354a	0	2	8	11	10	11
Iars2	5	12	120	124	121	119
Cyth3	1	11	46	58	54	55
Olfr1247	0	0	0	0	0	0
Vmn2r23	0	0	0	0	0	0
Nrn1	14	80	537	450	560	419
Pcdhb11	1	4	29	16	22	20
Letm1	5	25	242	209	250	182
Echs1	1	34	241	220	234	210
Stc1	0	3	24	19	13	25
Ush1c	0	0	0	0	0	0
Slc27a4	7	74	480	320	369	310
Ppp6r3	4	19	200	188	254	240
Ly6d	0	0	0	1	0	0
Susd5	1	5	19	20	30	25
Ccbl1	1	4	57	36	39	36
Gm5150	0	0	0	0	0	0
Ube2d3	30	85	967	722	1025	938
Smpd4	1	8	96	55	74	73
Plin5	0	2	5	4	4	5
Cntn5	0	1	14	15	13	16
Ccdc175	0	0	0	0	0	0
Blk	0	0	0	0	0	0
Twsg1	0	11	101	76	101	87
Fgf10	0	2	30	17	31	27
Hist3h2ba	3	24	126	84	98	69
Catsperb	0	0	0	0	0	0
Gm5662	0	0	0	0	0	0
Wdr6	23	145	1505	1025	1035	901
Steap4	1	0	11	5	3	1
Cpn1	1	0	2	3	1	5
Iqgap2	10	28	281	311	350	390
Vmn1r2	0	0	0	0	0	0
Ifnab	0	0	0	0	0	0
Radil	3	3	32	21	23	10
Hoxd10	0	0	0	0	0	0
Pmf1	0	0	17	15	15	12
Klrb1f	0	0	0	0	0	1
Plekhm3	2	10	79	67	71	68
B3gnt2	1	5	69	68	90	85
Rs1	0	0	0	1	0	0
Gyk	4	20	210	178	238	243
Vmn1r178	0	0	0	0	0	0
Arpp19	8	17	169	177	277	220
Sez6l2	83	553	6376	4421	4384	4029
Apba3	1	8	46	15	29	13
Vwa5b2	0	3	41	21	21	15
Nap1l3	8	57	439	437	609	646
Klhl7	13	36	340	291	342	345
Defb33	0	0	0	0	0	0
Ppp1r3f	1	17	69	46	41	25
Cbl	3	28	199	187	212	193
Hsf1	5	7	65	56	68	43
Srrt	3	21	177	130	132	139
Il10ra	1	1	1	4	3	7
Guf1	1	2	29	39	46	23
Vmn2r76	0	0	0	0	0	0
Usp14	21	100	1081	1104	1418	1504
6430531B16Rik	0	0	0	1	0	1
C1qtnf9	0	0	0	0	0	0
Rpl35	22	53	395	381	498	461
Uspl1	3	12	81	74	79	76
Slc35e1	3	36	224	96	79	69
Lactb	4	8	57	36	54	52
Wfikkn1	0	0	0	0	1	0
Agtr1b	0	0	0	1	1	0
Fsd1l	3	8	70	87	106	98
2700081O15Rik	3	27	130	88	71	56
Fam219b	1	5	82	40	56	41
Enah	16	64	419	295	358	377
Olfr118	0	0	0	0	0	0
Fbxl17	11	84	458	262	270	250
Carf	2	5	46	33	44	45
Wnt5a	1	5	53	53	60	39
Slbp	1	7	125	98	173	135
Sdc2	2	17	169	188	228	219
Krt18	2	2	38	26	31	30
Dnajc16	6	28	300	253	277	193
Spire1	7	38	191	152	204	186
Mup9	0	0	0	0	0	0
Pik3cd	2	6	33	23	16	15
Gm8298	0	0	0	0	0	0
Arrdc1	0	0	12	8	5	5
Cdyl2	1	7	53	39	52	42
Bag5	2	14	108	117	167	157
Barx2	0	1	7	11	14	9
Abhd5	0	5	39	23	36	31
Plekhg1	1	9	62	49	48	55
Ap3s1	10	20	168	196	226	238
Ccdc61	0	5	22	19	18	11
Olfr820	0	0	0	0	0	0
A4gnt	0	0	0	0	1	0
4921511H03Rik	0	0	0	0	0	0
Cdh24	0	9	34	20	12	26
Slc25a40	3	4	20	26	26	28
Nrf1	3	10	60	40	46	41
Rps6ka5	3	11	103	98	130	137
Cbr1	3	45	401	291	342	350
Slamf1	0	0	0	0	0	0
Olfr365	0	0	0	0	0	0
Zcchc14	3	19	115	60	72	63
Nod2	0	1	2	1	0	1
Actr1b	16	81	696	586	620	571
Dhx36	13	41	358	364	442	401
Cotl1	1	24	378	338	415	351
Rltpr	3	50	302	135	156	113
Olfr1042	0	0	0	0	0	0
Cldn18	0	0	0	0	0	0
Chad	0	0	1	2	2	1
Dctd	0	2	7	4	14	9
Asb18	0	0	5	6	2	3
H2-Q7	0	0	0	0	0	2
Mrps5	1	17	129	77	76	79
Olfr1284	0	0	0	0	0	0
Obscn	0	0	16	3	7	8
Irs3	0	0	0	0	0	0
Leprotl1	3	20	196	159	161	193
Bmf	0	4	21	7	10	7
Ankrd10	3	13	47	55	61	53
Smr3a	0	0	0	0	0	0
Serpina12	0	0	1	0	4	2
Rfxank	1	5	36	30	36	31
Sept9	9	47	479	361	465	377
Bmp10	0	0	0	0	0	0
Psmg3	0	15	92	54	50	47
Ogfrl1	18	50	218	225	292	249
Vmac	0	13	61	33	19	17
Zfp536	4	32	230	141	124	120
Rnf207	0	0	1	3	3	4
Tnfrsf13b	0	1	3	2	0	2
Ccdc55	3	6	46	45	84	90
Pcdhgb1	1	10	147	90	118	111
Ruvbl2	0	19	141	124	132	113
Dcun1d2	1	6	59	65	100	105
Cep290	2	2	11	7	15	14
1110012L19Rik	0	0	18	18	35	36
Ifrd2	0	2	3	3	3	5
Polr3c	1	5	44	38	50	44
Vmn1r68	0	0	0	0	0	0
Pkia	2	11	118	141	210	210
Nfatc2ip	0	1	26	12	26	25
Vmn2r54	0	0	0	0	0	0
6330408A02Rik	0	5	23	10	22	18
Shc2	4	37	139	91	75	65
Ccdc173	0	0	3	4	2	6
Trmt5	2	3	56	51	68	50
Akr1e1	2	13	79	97	136	125
Calcr	0	0	2	2	5	5
Zfp119b	0	2	1	6	3	7
Spock2	38	591	5683	4149	4490	3715
Col10a1	0	0	0	2	0	0
Oog4	0	0	0	0	0	0
Atp13a1	2	43	312	177	170	154
Gm10377	0	0	0	0	0	0
Arid3c	0	0	0	0	0	0
A330050F15Rik	0	1	22	14	16	18
Hmgn3	0	7	47	72	97	75
Gpn3	2	5	71	43	62	46
Atp13a4	0	8	43	41	52	45
Gm11567	0	0	0	0	0	0
Il22	0	0	0	0	0	0
Actn4	1	22	161	145	152	139
Med4	3	8	81	90	118	127
Serinc2	2	9	40	27	16	25
Tchh	0	2	7	2	5	7
Mief1	0	7	53	31	51	31
Gtf2e2	1	5	55	74	101	94
Steap3	0	4	53	23	30	30
Triqk	1	2	42	30	39	55
Loxl1	0	4	37	23	21	15
Ifna12	0	0	0	0	0	0
Ano2	2	4	23	23	23	26
Gm5134	0	0	0	1	1	0
Gpa33	0	0	0	0	0	0
Tango2	3	14	135	101	121	96
Olfr48	0	0	0	0	0	0
Htr5a	2	4	76	56	42	51
Prol1	0	0	0	0	0	0
Slc25a15	0	3	21	18	24	22
Neil1	0	4	13	6	12	12
Arhgap35	12	44	334	310	383	393
Lzts1	5	37	239	192	170	122
Vash2	0	0	10	2	1	5
Bglap	0	0	0	0	0	0
Sspn	1	3	32	31	21	18
C1qtnf4	26	427	3072	1296	1168	866
Fam73b	1	22	151	83	94	73
Pitpnm3	4	14	67	35	60	40
Pqlc2	0	4	54	52	36	30
Mex3b	1	20	128	80	79	68
Mup21	0	0	0	0	0	0
Grk5	1	5	17	18	15	14
Asb14	0	0	0	0	0	0
Peli3	2	11	117	69	54	53
Olfr544	0	0	0	0	0	0
Pgap2	2	5	39	25	22	14
Pmm1	12	31	309	393	477	403
Def8	3	21	110	93	113	89
Dnajc11	6	13	121	118	158	115
Nrep	2	19	144	73	106	94
Vmn1r231	0	0	0	0	0	0
Bbx	0	9	62	78	115	97
Ncoa4	12	62	582	472	556	457
Slc35e3	6	14	132	92	95	93
Mrps9	5	8	53	65	62	78
Nkpd1	0	2	6	1	1	3
Samd10	0	3	36	17	14	12
Arhgap29	5	1	24	20	21	37
Coch	4	13	85	77	72	64
Mgat4d	0	0	0	0	0	0
Ccdc106	6	14	86	58	47	57
B430306N03Rik	0	0	0	3	0	1
Slc6a18	0	0	0	0	0	0
Nol4l	6	30	175	131	124	96
Sh3rf1	2	37	197	136	143	113
Mad1l1	0	2	30	30	32	34
Camk4	7	53	424	429	539	517
Dusp26	3	11	90	66	58	37
Hist1h2bh	0	0	1	7	0	0
Zfp113	0	0	10	10	14	21
Tnpo1	9	49	267	243	272	266
Tmsb10	10	5	56	195	311	306
Klb	0	0	0	0	0	0
Olfr1216	0	0	0	0	0	0
Spata2l	5	41	240	129	126	106
Spata24	0	1	16	20	30	13
Grifin	0	0	0	0	0	0
Hsf4	1	3	26	18	13	10
Asap1	6	16	149	151	195	195
Pla2g4e	0	2	10	7	11	8
Sorl1	72	368	3239	2699	2931	2858
Pcbd2	0	1	34	23	41	28
Cd209c	0	0	0	0	0	0
Rpl37	11	7	99	130	144	112
Armcx2	12	56	339	237	280	267
Ly6e	18	170	1635	1187	1429	1248
Synpo2l	0	1	2	0	2	0
Ptger3	1	4	18	13	18	10
Mzt2	1	20	110	96	106	86
Otud5	10	42	269	188	221	230
Sult1a1	2	3	56	42	50	47
Trps1	15	28	204	161	191	259
Apex1	2	18	227	235	279	225
Flywch1	6	99	685	549	640	543
Eef1g	56	131	715	560	525	511
Try5	0	0	0	0	0	0
Vamp2	33	228	2775	2643	3114	2826
Pou5f2	0	0	0	0	0	0
Spata19	0	0	0	0	0	0
Taf5l	0	10	51	34	35	35
Ppp1r1c	0	0	0	0	1	0
Nop9	1	7	34	22	23	16
